;Rider;WeekOfYear;mon_intensity;mon_duration;mon_hr;tue_intensity;tue_duration;tue_hr;wed_intensity;wed_duration;wed_hr;thu_intensity;thu_duration;thu_hr;fri_intensity;fri_duration;fri_hr;sat_intensity;sat_duration;sat_hr;sun_intensity;sun_duration;sun_hr;weekIntensity;weekDuration;weekHearthrate;weekOveral;bestAtlethes
"619";"Rider3";"12/2012";0;0;0;2;10740;126.18;3;8852;143.63;1;4704;101.15;0;0;0;0;0;0;2;13355;135.38;0.571428571428571;5.01612043698375;1.66400473232771;7.25155374074003;"good"
"435";"Rider2";"52/2014";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5856;117.65;0;0;0;0.0714285714285714;0.78017585931255;0.386637746886194;1.23824217762732;"bad"
"685";"Rider1";"8/2011";0;0;0;0;0;0;2;20418;136.63;0;0;0;0;0;0;0;0;0;0;0;0;0.142857142857143;2.72022382094325;0.449012455223635;3.31209341902402;"bad"
"127";"Rider5";"12/2013";0;0;0;0;0;0;2;7323;130.98;2;7555;137.89;0;0;0;0;0;0;0;0;0;0.285714285714286;1.98214761524114;0.883597883597884;3.15145978455331;"bad"
"416";"Rider7";"31/2012";0;0;0;1;10873;101.71;1;8524;109.64;1;9136;108.55;0;0;0;2;6973;121.28;2;8357;119.49;0.5;5.84372501998401;1.84255151335897;8.18627653334298;"good"
"208";"Rider4";"37/2014";1;12269;102.67;2;13827;129.48;1;11553;108.99;2;11738;122.54;1;5906;93.92;1;15281;115.09;0;0;0;0.571428571428571;9.402344790834;2.21068717342009;12.1844605356827;"good"
"15";"Rider2";"21/2013";0;0;0;2;8032;123.71;1;7330;116.14;0;0;0;0;0;0;2;3668;124.27;2;9627;123.31;0.5;3.81787903010925;1.60186006769858;5.91973909780782;"good"
"186";"Rider3";"16/2014";0;0;0;0;0;0;2;5377;121.64;2;4379;133.51;0;0;0;0;0;0;0;0;0;0.285714285714286;1.29976019184652;0.838509316770186;2.42398379433099;"bad"
"614";"Rider4";"48/2013";3;5896;151.11;3;7760;148.88;2;7760;129.03;3;8014;152.73;0;0;0;0;0;0;1;8309;116.06;0.857142857142857;5.02784439115374;2.29324000131454;8.17822724961114;"good"
"638";"Rider3";"49/2013";2;3893;125.64;0;0;0;1;3558;114.91;2;9377;130.64;0;0;0;0;0;0;0;0;0;0.357142857142857;2.24193978150813;1.21985605836538;3.81893869701636;"bad"
"539";"Rider3";"15/2012";0;0;0;2;10265;121.37;2;9944;131.2;0;0;0;0;0;0;2;5707;130.92;1;26487;114.95;0.5;6.98148148148148;1.6380426566762;9.11952413815768;"good"
"379";"Rider3";"29/2014";0;0;0;2;4446;119.46;2;5018;131.73;2;6482;124.95;0;0;0;3;5254;143.02;2;11051;132.56;0.785714285714286;4.29669597655209;2.14177265108942;7.2241829133558;"good"
"349";"Rider7";"3/2014";0;0;0;0;0;0;0;0;0;2;9729;123.93;0;0;0;0;0;0;0;0;0;0.142857142857143;1.29616306954436;0.407275953859805;1.84629616626131;"bad"
"381";"Rider2";"29/2014";0;0;0;0;0;0;1;6146;115.5;1;6141;115.41;0;0;0;2;1703;122.12;2;19943;135.47;0.428571428571429;4.52078337330136;1.60537645009695;6.55473125196973;"good"
"640";"Rider2";"49/2013";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3625059;135.33;0;0;0;0.142857142857143;482.954836131095;0.44474021492655;483.542433488879;"good"
"73";"Rider1";"33/2014";1;11856;105.09;0;0;0;2;12618;131.44;2;15340;128.87;1;7940;101.44;3;9960;156.63;1;3249;116.41;0.714285714285714;8.12190247801759;2.43149627000559;11.2676844623089;"good"
"444";"Rider4";"52/2013";2;11421;127.13;2;14917;139.05;2;14424;132.72;0;0;0;0;0;0;0;0;0;2;16192;119.45;0.571428571428571;7.58779642952305;1.7034736599954;9.86269866094702;"good"
"250";"Rider7";"16/2013";0;0;0;2;9385;123.09;1;8072;105.51;2;9009;124.19;0;0;0;1;9595;115.25;2;13206;122.14;0.571428571428571;6.5636823874234;1.9395313681028;9.07464232695476;"good"
"305";"Rider2";"43/2013";1;6422;117.9;0;0;0;0;0;0;0;0;0;0;0;0;1;8201;116.99;0;0;0;0.142857142857143;1.94817479349853;0.771928094909461;2.86296003126514;"bad"
"487";"Rider4";"11/2012";0;0;0;0;0;0;1;12658;117.24;3;14932;142.63;0;0;0;2;14858;121.83;3;16117;141.31;0.642857142857143;7.80242472688516;1.7187879982911;10.1640698680334;"good"
"665";"Rider4";"2/2012";3;4252;150.16;0;0;0;2;3971;134.2;0;0;0;0;0;0;0;0;0;0;0;0;0.357142857142857;1.09552358113509;0.934503269906997;2.38716970818495;"bad"
"771";"Rider5";"12/2010";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8021;137.96;0;0;0;0.142857142857143;1.06861177724487;0.453383285681422;1.66485220578344;"bad"
"581";"Rider4";"24/2012";0;0;0;2;6094;130.38;2;12132;134.69;1;5886;108.63;1;4580;103.12;0;0;0;2;6619;118.46;0.571428571428571;4.70436983746336;1.95629169542213;7.23209010431406;"good"
"671";"Rider2";"48/2012";0;0;0;2;4951;127.06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.142857142857143;0.659605648814282;0.41756219395971;1.22002498563113;"bad"
"473";"Rider3";"1/2014";0;0;0;0;0;0;3;3459;156.1;2;7897;129.52;2;9721;123.3;2;11843;121.89;0;0;0;0.642857142857143;4.38582467359446;1.74442144007361;6.77310325652522;"good"
"327";"Rider5";"46/2013";0;0;0;3;4588;144.55;3;4783;142.69;0;0;0;0;0;0;3;3180;178.11;2;7139;132.66;0.785714285714286;2.6232347455369;1.96526340004601;5.3742124312972;"good"
"34";"Rider5";"31/2014";0;0;0;1;2549;117.6;0;0;0;0;0;0;2;4929;120.13;2;3914;136.62;0;0;0;0.357142857142857;1.51771915800693;1.23024088862598;3.10510290377577;"bad"
"606";"Rider5";"2/2015";0;0;0;0;0;0;2;4516;122.76;2;6328;124.77;0;0;0;0;0;0;0;0;0;0.285714285714286;1.44471089794831;0.813467415951888;2.54389259961448;"bad"
"437";"Rider5";"1/2015";0;0;0;0;0;0;0;0;0;2;5420;132.01;0;0;0;2;7656;129.88;2;10994;129.83;0.428571428571429;3.20676791899814;1.28732459167242;4.92266393924198;"bad"
"302";"Rider4";"36/2014";2;3472;134.77;2;1446;121.55;2;11946;118.34;1;8071;109.62;1;12351;102.53;1;6110;95.48;2;17411;139.87;0.785714285714286;8.10111910471623;2.70189621742417;11.5887296078547;"good"
"698";"Rider5";"12/2009";0;0;0;0;0;0;2;8071;130;0;0;0;0;0;0;0;0;0;0;0;0;0.142857142857143;1.07527311484146;0.427224029708502;1.6453542874071;"bad"
"627";"Rider4";"37/2012";2;4535;139.86;0;0;0;2;9072;128.13;0;0;0;2;2935;126.59;0;0;0;0;0;0;0.428571428571429;2.20383693045564;1.29672352032601;3.92913187935307;"bad"
"281";"Rider3";"4/2014";0;0;0;0;0;0;2;7369;125.82;2;3915;122.32;0;0;0;2;3359;135.83;2;3865;138.65;0.571428571428571;2.46576072475353;1.71750632620198;4.75469562238408;"bad"
"438";"Rider2";"1/2015";0;0;0;0;0;0;0;0;0;0;0;0;1;9799;116.68;0;0;0;0;0;0;0.0714285714285714;1.30548894217959;0.383449998356831;1.76036751196499;"bad"
"469";"Rider4";"2/2013";0;0;0;0;0;0;1;9917;114.8;2;12204;121.56;2;9822;130.37;2;15552;122.63;2;7996;133.33;0.642857142857143;7.39288569144684;2.04637023891682;10.0821130732208;"good"
"324";"Rider1";"32/2014";0;0;0;2;11191;131.48;2;12740;126.45;2;6529;129.87;3;7553;157.17;3;7238;153.97;1;576;82.52;0.928571428571429;6.10538236077804;2.56814223273851;9.60209602208798;"good"
"274";"Rider2";"42/2014";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4438;128.89;0;0;0;0.142857142857143;0.591260325073275;0.423576193762529;1.15769366169295;"bad"
"471";"Rider2";"36/2012";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;16367;84.64;1;77;82.04;0.142857142857143;2.19078070876632;0.547766932860101;2.88140478448356;"bad"
"84";"Rider5";"34/2014";0;0;0;0;0;0;2;4663;136.93;0;0;0;0;0;0;0;0;0;2;9025;140.43;0.285714285714286;1.82360778044231;0.911498899076539;3.02082096523314;"bad"
"755";"Rider5";"15/2011";0;0;0;2;5823;140.93;0;0;0;0;0;0;0;0;0;0;0;0;3;4941;172.04;0.357142857142857;1.43405275779376;1.02852541982977;2.81972103476639;"bad"
"13";"Rider3";"21/2013";2;6821;126.33;2;9823;123.87;0;0;0;2;5780;127;2;3886;127.78;2;6920;122.92;2;10133;127.58;0.857142857142857;5.77711164401812;2.48276315357061;9.11701765473158;"good"
"319";"Rider7";"32/2014";0;0;0;2;9491;118.63;1;8582;110.58;2;7566;118.87;1;6967;107.18;1;1121;66.89;0;0;0;0.5;4.49333866240341;1.71596174701765;6.70930040942106;"good"
"457";"Rider4";"4/2015";0;0;0;2;7313;122.51;1;14243;116.97;2;7707;129.66;2;8264;120.57;2;8005;119.8;0;0;0;0.642857142857143;6.06608046895817;2.00305629498176;8.71199390679707;"good"
"681";"Rider5";"38/2009";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1534;103.13;0.0714285714285714;0.204369837463363;0.338920109106444;0.614718517998379;"bad"
"412";"Rider4";"25/2013";0;0;0;0;0;0;2;13748;136.99;2;15039;129.56;0;0;0;0;0;0;0;0;0;0.285714285714286;3.83519850786038;0.875973577836932;4.9968863714116;"bad"
