"avgHeartRate";"intensity";"Rider_id";"duration";"dateOfTraining";"id";"cluster"
106.9;1.0;"Rider7";13118.0;4/12/14 8:30 AM;318.0;"cluster_2"
110.67;1.0;"Rider7";8983.0;5/9/14 8:56 AM;319.0;"cluster_2"
145.72;3.0;"Rider6";3220.0;9/5/14 5:50 PM;320.0;"cluster_1"
132.9;2.0;"Rider6";3797.0;9/16/14 4:16 PM;321.0;"cluster_0"
134.46;2.0;"Rider6";7701.0;10/7/14 10:51 PM;322.0;"cluster_0"
154.64;3.0;"Rider6";5303.0;9/21/14 10:21 AM;323.0;"cluster_1"
162.01;3.0;"Rider6";4277.0;12/27/14 6:58 AM;324.0;"cluster_1"
158.41;3.0;"Rider6";3390.0;8/23/14 8:40 AM;325.0;"cluster_1"
127.98;2.0;"Rider6";9973.0;10/24/14 9:26 PM;326.0;"cluster_0"
137.26;2.0;"Rider6";4822.0;8/3/14 12:20 PM;327.0;"cluster_0"
136.3;2.0;"Rider6";4972.0;10/4/14 11:26 AM;328.0;"cluster_0"
153.47;3.0;"Rider6";1413.0;8/2/14 2:26 PM;329.0;"cluster_1"
116.25;1.0;"Rider6";13252.0;8/3/14 8:31 AM;330.0;"cluster_2"
82.49;1.0;"Rider6";660.0;1/4/15 10:36 AM;331.0;"cluster_2"
166.7;3.0;"Rider6";3366.0;12/28/13 6:58 AM;332.0;"cluster_1"
96.06;1.0;"Rider6";8431.0;1/4/15 10:55 AM;333.0;"cluster_2"
141.73;3.0;"Rider6";28828.0;10/11/14 5:59 PM;334.0;"cluster_1"
159.07;3.0;"Rider6";9505.0;10/26/14 7:30 PM;335.0;"cluster_1"
139.59;2.0;"Rider6";964.0;9/21/14 11:54 AM;336.0;"cluster_0"
138.11;2.0;"Rider6";2389.0;1/18/15 10:15 AM;337.0;"cluster_0"
132.52;2.0;"Rider6";6565.0;7/13/14 4:05 PM;338.0;"cluster_0"
130.15;2.0;"Rider6";23721.0;8/2/14 7:41 AM;339.0;"cluster_0"
101.33;1.0;"Rider6";5294.0;9/14/14 10:07 AM;340.0;"cluster_2"
155.27;3.0;"Rider6";10780.0;7/26/14 8:01 AM;341.0;"cluster_1"
112.64;1.0;"Rider6";5676.0;9/7/14 4:49 PM;342.0;"cluster_2"
129.58;2.0;"Rider6";6557.0;8/27/14 3:31 PM;343.0;"cluster_0"
140.27;2.0;"Rider6";4044.0;8/28/14 3:02 PM;344.0;"cluster_0"
109.48;1.0;"Rider6";3999.0;8/14/14 3:05 PM;345.0;"cluster_2"
133.61;2.0;"Rider6";5229.0;9/12/14 4:01 PM;346.0;"cluster_0"
132.62;2.0;"Rider6";7234.0;5/20/14 3:39 PM;347.0;"cluster_0"
94.83;1.0;"Rider6";4938.0;10/23/14 6:58 PM;348.0;"cluster_2"
116.53;1.0;"Rider6";2603.0;8/8/14 11:30 AM;349.0;"cluster_2"
114.26;1.0;"Rider6";3411.0;9/21/14 7:45 AM;350.0;"cluster_2"
143.82;3.0;"Rider6";13569.0;10/11/14 11:04 PM;351.0;"cluster_1"
136.94;2.0;"Rider6";3024.0;7/25/14 3:28 PM;352.0;"cluster_0"
142.46;3.0;"Rider6";3498.0;10/1/14 4:18 PM;353.0;"cluster_1"
119.17;2.0;"Rider6";5439.0;6/11/14 5:22 PM;354.0;"cluster_0"
134.45;2.0;"Rider6";22338.0;8/16/14 7:58 AM;355.0;"cluster_0"
141.01;2.0;"Rider6";4225.0;7/20/14 4:57 AM;356.0;"cluster_0"
134.24;2.0;"Rider6";3655.0;8/1/14 5:05 PM;357.0;"cluster_0"
117.54;1.0;"Rider6";11989.0;7/23/14 3:15 PM;358.0;"cluster_2"
144.54;3.0;"Rider6";2240.0;2/4/15 7:25 PM;359.0;"cluster_1"
151.94;3.0;"Rider6";5086.0;8/30/14 2:38 PM;360.0;"cluster_1"
132.73;2.0;"Rider6";7222.0;1/24/15 12:06 PM;361.0;"cluster_0"
136.18;2.0;"Rider6";11552.0;9/28/14 9:06 AM;362.0;"cluster_0"
135.61;2.0;"Rider6";4090.0;9/25/14 4:18 PM;363.0;"cluster_0"
145.37;3.0;"Rider6";2428.0;8/6/14 5:36 PM;364.0;"cluster_1"
142.25;3.0;"Rider6";5265.0;7/28/14 5:33 PM;365.0;"cluster_1"
120.19;2.0;"Rider6";6030.0;5/14/14 4:31 PM;366.0;"cluster_0"
119.7;2.0;"Rider6";25827.0;8/24/14 10:46 AM;367.0;"cluster_0"
128.33;2.0;"Rider6";11861.0;6/15/14 8:59 AM;368.0;"cluster_0"
138.96;2.0;"Rider6";4690.0;7/18/14 6:03 PM;369.0;"cluster_0"
129.81;2.0;"Rider3";6860.0;9/24/12 10:23 AM;370.0;"cluster_0"
131.38;2.0;"Rider3";11163.0;3/7/12 1:27 PM;371.0;"cluster_0"
132.12;2.0;"Rider3";4461.0;9/23/14 3:26 PM;372.0;"cluster_0"
122.53;2.0;"Rider3";15349.0;7/25/11 7:58 AM;373.0;"cluster_0"
130.14;2.0;"Rider3";10277.0;8/16/13 8:05 AM;374.0;"cluster_0"
130.93;2.0;"Rider3";7085.0;1/9/13 1:38 PM;375.0;"cluster_0"
135.45;2.0;"Rider3";7667.0;9/7/12 2:43 PM;376.0;"cluster_0"
123.3;2.0;"Rider3";9721.0;1/3/14 10:02 AM;377.0;"cluster_0"
158.29;3.0;"Rider3";12421.0;7/29/12 9:00 AM;378.0;"cluster_1"
136.32;2.0;"Rider3";7024.0;9/12/11 2:33 PM;379.0;"cluster_0"
124.03;2.0;"Rider3";6262.0;3/25/14 2:15 PM;380.0;"cluster_0"
124.54;2.0;"Rider3";8931.0;8/21/13 1:33 PM;381.0;"cluster_0"
126.78;2.0;"Rider3";15723.0;7/9/11 7:14 AM;382.0;"cluster_0"
128.23;2.0;"Rider3";7479.0;3/16/12 1:22 PM;383.0;"cluster_0"
125.6;2.0;"Rider3";5600.0;6/18/14 1:54 PM;384.0;"cluster_0"
120.28;2.0;"Rider3";4051.0;6/10/12 6:56 AM;385.0;"cluster_0"
130.23;2.0;"Rider3";6200.0;7/14/11 7:33 AM;386.0;"cluster_0"
131.68;2.0;"Rider3";5455.0;8/20/13 2:46 PM;387.0;"cluster_0"
126.1;2.0;"Rider3";15780.0;8/11/11 10:51 AM;388.0;"cluster_0"
115.16;1.0;"Rider3";18053.0;8/7/11 7:09 AM;389.0;"cluster_2"
144.69;3.0;"Rider3";9767.0;8/17/14 8:07 AM;390.0;"cluster_1"
134.15;2.0;"Rider3";5727.0;8/12/11 7:52 AM;391.0;"cluster_0"
136.1;2.0;"Rider3";7395.0;1/4/13 1:40 PM;392.0;"cluster_0"
80.97;1.0;"Rider3";72698.0;5/7/12 3:01 PM;393.0;"cluster_2"
123.16;2.0;"Rider3";2743.0;4/11/14 3:09 PM;394.0;"cluster_0"
122.32;2.0;"Rider3";3915.0;1/23/14 3:29 PM;395.0;"cluster_0"
129.44;2.0;"Rider3";10272.0;7/8/12 6:43 AM;396.0;"cluster_0"
138.91;2.0;"Rider3";5199.0;9/16/14 1:09 PM;397.0;"cluster_0"
141.51;3.0;"Rider3";4402.0;7/2/13 3:44 PM;398.0;"cluster_1"
131.72;2.0;"Rider3";7006.0;12/12/13 1:22 PM;399.0;"cluster_0"
137.55;2.0;"Rider3";12756.0;6/24/12 7:54 AM;400.0;"cluster_0"
132.76;2.0;"Rider3";6279.0;7/24/12 2:03 PM;401.0;"cluster_0"
135.07;2.0;"Rider3";13017.0;5/1/14 8:15 AM;402.0;"cluster_0"
137.03;2.0;"Rider3";7989.0;4/13/14 7:38 AM;403.0;"cluster_0"
131.29;2.0;"Rider3";5503.0;5/28/14 2:54 PM;404.0;"cluster_0"
138.65;2.0;"Rider3";3865.0;1/26/14 9:25 AM;405.0;"cluster_0"
116.87;1.0;"Rider3";14871.0;3/27/12 1:45 PM;406.0;"cluster_2"
121.8;2.0;"Rider3";34324.0;7/6/11 8:20 AM;407.0;"cluster_0"
122.07;2.0;"Rider3";13117.0;8/15/11 6:54 AM;408.0;"cluster_0"
128.45;2.0;"Rider3";11285.0;4/1/12 8:41 AM;409.0;"cluster_0"
137.9;2.0;"Rider3";7388.0;3/23/14 8:11 AM;410.0;"cluster_0"
130.08;2.0;"Rider3";7644.0;9/28/11 1:55 PM;411.0;"cluster_0"
132.52;2.0;"Rider3";6839.0;6/7/12 4:11 PM;412.0;"cluster_0"
138.9;2.0;"Rider3";6698.0;8/22/14 1:49 PM;413.0;"cluster_0"
129.75;2.0;"Rider3";6966.0;9/10/13 3:03 PM;414.0;"cluster_0"
86.41;1.0;"Rider3";2585.0;4/23/14 1:13 PM;415.0;"cluster_2"
136.22;2.0;"Rider3";7341.0;8/3/11 8:42 AM;416.0;"cluster_0"
143.71;3.0;"Rider3";6728.0;12/28/12 9:36 AM;417.0;"cluster_1"
132.56;2.0;"Rider3";11051.0;7/20/14 6:35 AM;418.0;"cluster_0"
132.32;2.0;"Rider3";10754.0;12/25/12 9:01 AM;419.0;"cluster_0"
134.58;2.0;"Rider3";7844.0;9/1/13 7:59 AM;420.0;"cluster_0"
126.19;2.0;"Rider3";7606.0;3/2/12 1:05 PM;421.0;"cluster_0"
129.56;2.0;"Rider3";7927.0;7/15/12 9:33 AM;422.0;"cluster_0"
123.61;2.0;"Rider3";8903.0;5/27/14 1:36 PM;423.0;"cluster_0"
140.92;2.0;"Rider3";7218.0;8/11/12 9:17 AM;424.0;"cluster_0"
131.99;2.0;"Rider3";15173.0;2/26/12 10:17 AM;425.0;"cluster_0"
136.67;2.0;"Rider3";9783.0;8/23/11 6:17 AM;426.0;"cluster_0"
130.92;2.0;"Rider3";5707.0;4/14/12 9:54 AM;427.0;"cluster_0"
127.6;2.0;"Rider3";6119.0;5/31/12 1:42 PM;428.0;"cluster_0"
124.55;2.0;"Rider3";8667.0;3/8/12 2:28 PM;429.0;"cluster_0"
124.69;2.0;"Rider3";2543.0;12/11/12 3:37 PM;430.0;"cluster_0"
119.46;2.0;"Rider3";4446.0;7/15/14 1:51 PM;431.0;"cluster_0"
134.09;2.0;"Rider3";7178.0;4/18/12 1:42 PM;432.0;"cluster_0"
122.08;2.0;"Rider3";9066.0;12/15/12 9:30 AM;433.0;"cluster_0"
130.4;2.0;"Rider3";8135.0;8/10/11 9:18 AM;434.0;"cluster_0"
113.45;1.0;"Rider3";3514.0;12/18/12 3:26 PM;435.0;"cluster_2"
143.52;3.0;"Rider3";4597.0;11/23/13 11:44 AM;436.0;"cluster_1"
128.94;2.0;"Rider3";6280.0;5/24/12 3:32 PM;437.0;"cluster_0"
130.13;2.0;"Rider3";330022.0;3/5/13 2:33 PM;438.0;"cluster_0"
131.78;2.0;"Rider3";4418.0;7/18/12 3:20 PM;439.0;"cluster_0"
121.64;2.0;"Rider3";9154.0;3/12/14 2:32 PM;440.0;"cluster_0"
136.68;2.0;"Rider3";4635.0;8/26/14 2:54 PM;441.0;"cluster_0"
126.86;2.0;"Rider3";9182.0;8/19/14 2:06 PM;442.0;"cluster_0"
138.18;2.0;"Rider3";9390.0;1/31/15 9:29 AM;443.0;"cluster_0"
110.61;1.0;"Rider3";7022.0;12/16/12 8:29 AM;444.0;"cluster_2"
134.64;2.0;"Rider3";8528.0;4/7/14 8:37 AM;445.0;"cluster_0"
125.92;2.0;"Rider3";12032.0;4/17/13 1:02 PM;446.0;"cluster_0"
132.42;2.0;"Rider3";6557.0;8/22/13 1:48 PM;447.0;"cluster_0"
128.13;2.0;"Rider3";15373.0;1/27/13 9:53 AM;448.0;"cluster_0"
147.01;3.0;"Rider3";5730.0;8/18/11 3:00 PM;449.0;"cluster_1"
138.06;2.0;"Rider3";9058.0;5/14/12 1:02 PM;450.0;"cluster_0"
130.47;2.0;"Rider3";8821.0;6/27/13 12:03 PM;451.0;"cluster_0"
132.56;2.0;"Rider3";10523.0;8/6/13 6:36 AM;452.0;"cluster_0"
113.67;1.0;"Rider3";6667.0;1/15/14 2:51 PM;453.0;"cluster_2"
93.19;1.0;"Rider3";10752.0;7/22/13 2:10 PM;454.0;"cluster_2"
125.39;2.0;"Rider3";10693.0;6/19/12 2:34 PM;455.0;"cluster_0"
131.58;2.0;"Rider3";7734.0;8/5/11 2:22 PM;456.0;"cluster_0"
127.0;2.0;"Rider3";5780.0;5/23/13 1:52 PM;457.0;"cluster_0"
145.67;3.0;"Rider3";3244.0;11/1/12 5:50 AM;458.0;"cluster_1"
145.81;3.0;"Rider3";9556.0;8/31/11 2:12 PM;459.0;"cluster_1"
125.46;2.0;"Rider3";451645.0;2/19/12 8:54 AM;460.0;"cluster_0"
134.69;2.0;"Rider3";5217.0;5/15/12 9:23 AM;461.0;"cluster_0"
142.39;3.0;"Rider3";23058.0;7/1/12 6:58 AM;462.0;"cluster_1"
158.9;3.0;"Rider3";13712.0;8/21/11 7:59 AM;463.0;"cluster_1"
131.36;2.0;"Rider3";7335.0;6/11/12 3:45 PM;464.0;"cluster_0"
6.49;1.0;"Rider3";3516.0;1/17/13 3:23 PM;465.0;"cluster_2"
140.96;2.0;"Rider3";6299.0;9/8/11 12:56 PM;466.0;"cluster_0"
127.08;2.0;"Rider3";15163.0;7/31/11 8:16 AM;467.0;"cluster_0"
64.91;1.0;"Rider3";163587.0;9/1/12 4:56 PM;468.0;"cluster_2"
126.03;2.0;"Rider3";9773.0;10/2/11 8:56 AM;469.0;"cluster_0"
135.17;2.0;"Rider3";75750.0;1/11/13 12:59 PM;470.0;"cluster_0"
153.53;3.0;"Rider3";8774.0;8/5/12 8:03 AM;471.0;"cluster_1"
125.29;2.0;"Rider3";8947.0;7/10/12 3:29 PM;472.0;"cluster_0"
159.6;3.0;"Rider3";10396.0;7/26/14 8:00 AM;473.0;"cluster_1"
135.61;2.0;"Rider3";7135.0;5/28/13 3:01 PM;474.0;"cluster_0"
130.93;2.0;"Rider3";87610.0;9/8/12 7:56 AM;475.0;"cluster_0"
130.63;2.0;"Rider3";4484.0;12/16/12 12:21 PM;476.0;"cluster_0"
122.92;2.0;"Rider3";3502.0;6/2/12 10:20 AM;477.0;"cluster_0"
126.78;2.0;"Rider3";15516.0;2/20/13 9:47 AM;478.0;"cluster_0"
165.77;3.0;"Rider3";13183.0;8/6/11 9:04 AM;479.0;"cluster_1"
134.82;2.0;"Rider3";5970.0;9/13/14 9:19 AM;480.0;"cluster_0"
128.79;2.0;"Rider3";5286.0;4/30/14 2:31 PM;481.0;"cluster_0"
110.87;1.0;"Rider3";11103.0;4/23/13 12:54 PM;482.0;"cluster_2"
123.7;2.0;"Rider3";9350.0;8/30/14 11:40 AM;483.0;"cluster_0"
116.78;1.0;"Rider3";4987.0;10/29/12 2:24 PM;484.0;"cluster_2"
111.07;1.0;"Rider3";7252.0;1/21/13 3:44 PM;485.0;"cluster_2"
138.03;2.0;"Rider3";9025.0;7/21/13 7:23 AM;486.0;"cluster_0"
129.89;2.0;"Rider3";13311.0;2/10/13 9:57 AM;487.0;"cluster_0"
109.32;1.0;"Rider3";10706.0;3/18/12 10:22 AM;488.0;"cluster_2"
115.41;1.0;"Rider3";4111.0;10/19/12 3:13 PM;489.0;"cluster_2"
139.39;2.0;"Rider3";9720.0;8/16/14 8:29 AM;490.0;"cluster_0"
124.11;2.0;"Rider3";6290.0;3/5/14 3:02 PM;491.0;"cluster_0"
122.43;2.0;"Rider3";6667.0;1/8/14 1:39 PM;492.0;"cluster_0"
139.71;2.0;"Rider3";4253.0;12/24/12 2:27 PM;493.0;"cluster_0"
122.69;2.0;"Rider3";5803.0;7/21/14 1:48 PM;494.0;"cluster_0"
130.79;2.0;"Rider3";4331.0;10/4/11 1:58 PM;495.0;"cluster_0"
128.08;2.0;"Rider3";6502.0;7/12/11 6:53 AM;496.0;"cluster_0"
137.29;2.0;"Rider3";12027.0;8/24/11 6:10 AM;497.0;"cluster_0"
135.58;2.0;"Rider3";10256.0;5/8/12 11:15 AM;498.0;"cluster_0"
129.07;2.0;"Rider3";7131.0;12/15/13 10:25 AM;499.0;"cluster_0"
114.95;1.0;"Rider3";26487.0;4/15/12 8:53 AM;500.0;"cluster_2"
133.69;2.0;"Rider3";6403.0;4/25/14 2:35 PM;501.0;"cluster_0"
136.24;2.0;"Rider3";7974.0;11/14/12 1:45 PM;502.0;"cluster_0"
130.78;2.0;"Rider3";8460.0;2/13/14 1:31 PM;503.0;"cluster_0"
126.13;2.0;"Rider3";4881.0;10/30/12 11:04 AM;504.0;"cluster_0"
129.25;2.0;"Rider3";86803.0;1/21/12 10:18 AM;505.0;"cluster_0"
126.33;2.0;"Rider3";6821.0;5/20/13 2:59 PM;506.0;"cluster_0"
127.73;2.0;"Rider3";10181.0;3/19/13 2:36 PM;507.0;"cluster_0"
141.7;3.0;"Rider3";10926.0;1/10/15 8:11 AM;508.0;"cluster_1"
129.01;2.0;"Rider3";6395.0;5/2/13 7:58 AM;509.0;"cluster_0"
127.48;2.0;"Rider3";6584.0;6/6/13 3:27 PM;510.0;"cluster_0"
134.82;2.0;"Rider3";84577.0;1/5/13 9:38 AM;511.0;"cluster_0"
132.69;2.0;"Rider3";7047.0;3/27/14 2:00 PM;512.0;"cluster_0"
129.9;2.0;"Rider3";8835.0;1/19/13 9:47 AM;513.0;"cluster_0"
124.93;2.0;"Rider3";2314.0;2/27/12 9:31 AM;514.0;"cluster_0"
134.92;2.0;"Rider3";6866.0;2/22/14 9:16 AM;515.0;"cluster_0"
134.44;2.0;"Rider3";8791.0;1/28/12 9:45 AM;516.0;"cluster_0"
124.74;2.0;"Rider3";10297.0;12/27/13 9:36 AM;517.0;"cluster_0"
112.0;1.0;"Rider3";10907.0;6/18/12 3:38 PM;518.0;"cluster_2"
136.32;2.0;"Rider3";6865.0;1/17/15 9:40 AM;519.0;"cluster_0"
157.68;3.0;"Rider3";12238.0;9/15/13 8:29 AM;520.0;"cluster_1"
134.88;2.0;"Rider3";11507.0;9/11/11 6:49 AM;521.0;"cluster_0"
125.32;2.0;"Rider3";84821.0;4/23/14 2:01 PM;522.0;"cluster_0"
130.19;2.0;"Rider3";7385.0;2/15/14 12:00 PM;523.0;"cluster_0"
123.41;2.0;"Rider3";11620.0;3/15/12 1:52 PM;524.0;"cluster_0"
134.08;2.0;"Rider3";5629.0;7/4/11 2:31 PM;525.0;"cluster_0"
125.56;2.0;"Rider3";8825.0;4/2/14 2:40 PM;526.0;"cluster_0"
131.2;2.0;"Rider3";9944.0;4/11/12 12:14 PM;527.0;"cluster_0"
132.67;2.0;"Rider3";79576.0;7/16/13 2:06 PM;528.0;"cluster_0"
132.64;2.0;"Rider3";7719.0;11/27/13 12:53 PM;529.0;"cluster_0"
118.28;2.0;"Rider3";3505.0;7/21/12 9:18 AM;530.0;"cluster_0"
128.07;2.0;"Rider3";8045.0;2/19/14 1:59 PM;531.0;"cluster_0"
132.97;2.0;"Rider3";7860.0;3/6/12 2:16 PM;532.0;"cluster_0"
121.89;2.0;"Rider3";11843.0;1/4/14 9:43 AM;533.0;"cluster_0"
132.06;2.0;"Rider3";5325.0;3/6/14 2:19 PM;534.0;"cluster_0"
135.75;2.0;"Rider3";12099.0;5/10/14 10:09 AM;535.0;"cluster_0"
131.09;2.0;"Rider3";5252.0;9/30/11 1:33 PM;536.0;"cluster_0"
110.34;1.0;"Rider3";7680.0;4/27/13 9:23 AM;537.0;"cluster_2"
128.93;2.0;"Rider3";6112.0;5/22/12 3:07 PM;538.0;"cluster_0"
128.01;2.0;"Rider3";10322.0;7/26/12 2:19 PM;539.0;"cluster_0"
163.69;3.0;"Rider3";5672.0;9/21/14 7:24 AM;540.0;"cluster_1"
134.54;2.0;"Rider3";5363.0;5/29/13 4:29 PM;541.0;"cluster_0"
127.13;2.0;"Rider3";5511.0;2/26/14 2:31 PM;542.0;"cluster_0"
132.01;2.0;"Rider3";13432.0;6/8/14 8:09 AM;543.0;"cluster_0"
128.44;2.0;"Rider3";9368.0;7/11/13 2:38 PM;544.0;"cluster_0"
132.34;2.0;"Rider3";6881.0;5/17/12 1:38 PM;545.0;"cluster_0"
123.78;2.0;"Rider3";12811.0;12/29/12 10:30 AM;546.0;"cluster_0"
133.92;2.0;"Rider3";81863.0;2/24/12 2:22 PM;547.0;"cluster_0"
127.39;2.0;"Rider3";5256.0;11/21/12 3:59 PM;548.0;"cluster_0"
119.77;2.0;"Rider3";11971.0;7/13/11 10:58 AM;549.0;"cluster_0"
124.45;2.0;"Rider3";9194.0;1/16/12 10:55 AM;550.0;"cluster_0"
127.95;2.0;"Rider3";7800.0;8/2/12 1:29 PM;551.0;"cluster_0"
139.53;2.0;"Rider3";7500.0;8/13/12 6:18 AM;552.0;"cluster_0"
119.26;2.0;"Rider3";21776.0;3/3/12 8:25 AM;553.0;"cluster_0"
135.83;2.0;"Rider3";3359.0;1/25/14 11:07 AM;554.0;"cluster_0"
133.03;2.0;"Rider3";5230.0;2/20/14 2:35 PM;555.0;"cluster_0"
128.18;2.0;"Rider3";10563.0;3/22/14 10:12 AM;556.0;"cluster_0"
110.78;1.0;"Rider3";2764.0;6/20/14 2:39 PM;557.0;"cluster_2"
121.51;2.0;"Rider3";2485.0;10/21/12 9:32 AM;558.0;"cluster_0"
112.49;1.0;"Rider3";7398.0;9/26/11 2:17 PM;559.0;"cluster_2"
166.31;3.0;"Rider3";6928.0;6/3/12 10:39 AM;560.0;"cluster_1"
130.46;2.0;"Rider3";8642.0;4/19/12 11:55 AM;561.0;"cluster_0"
124.67;2.0;"Rider3";12346.0;5/23/12 1:51 PM;562.0;"cluster_0"
131.73;2.0;"Rider3";5018.0;7/16/14 2:57 PM;563.0;"cluster_0"
144.55;3.0;"Rider3";10116.0;8/11/14 8:10 AM;564.0;"cluster_1"
113.69;1.0;"Rider3";6975.0;6/11/14 3:27 PM;565.0;"cluster_2"
129.66;2.0;"Rider3";13917.0;6/10/12 1:25 PM;566.0;"cluster_0"
121.37;2.0;"Rider3";10265.0;4/10/12 10:22 AM;567.0;"cluster_0"
121.64;2.0;"Rider3";5377.0;4/16/14 2:18 PM;568.0;"cluster_0"
136.11;2.0;"Rider3";7418.0;4/3/14 2:22 PM;569.0;"cluster_0"
133.64;2.0;"Rider3";8109.0;1/13/13 9:05 AM;570.0;"cluster_0"
151.17;3.0;"Rider3";8080.0;6/2/13 7:17 AM;571.0;"cluster_1"
116.81;1.0;"Rider3";6322.0;8/31/14 7:47 AM;572.0;"cluster_2"
130.69;2.0;"Rider3";7085.0;11/29/13 1:04 PM;573.0;"cluster_0"
135.23;2.0;"Rider3";116242.0;6/5/13 7:09 AM;574.0;"cluster_0"
143.63;3.0;"Rider3";8852.0;3/21/12 2:37 PM;575.0;"cluster_1"
132.2;2.0;"Rider3";5016.0;5/6/14 2:13 PM;576.0;"cluster_0"
132.52;2.0;"Rider3";85962.0;3/28/12 2:11 PM;577.0;"cluster_0"
130.82;2.0;"Rider3";10708.0;1/22/12 10:26 AM;578.0;"cluster_0"
130.94;2.0;"Rider3";10893.0;4/7/12 8:54 AM;579.0;"cluster_0"
114.28;1.0;"Rider3";9479.0;7/25/12 1:37 PM;580.0;"cluster_2"
136.74;2.0;"Rider3";11076.0;9/6/11 2:18 PM;581.0;"cluster_0"
144.82;3.0;"Rider3";3550.0;11/9/14 9:16 AM;582.0;"cluster_1"
149.99;3.0;"Rider3";22009.0;7/7/12 5:30 AM;583.0;"cluster_1"
119.13;2.0;"Rider3";80706.0;9/15/12 8:00 AM;584.0;"cluster_0"
125.63;2.0;"Rider3";9918.0;7/3/12 3:01 PM;585.0;"cluster_0"
130.44;2.0;"Rider3";13141.0;8/10/12 8:56 AM;586.0;"cluster_0"
171.42;3.0;"Rider3";6738.0;5/27/12 10:59 AM;587.0;"cluster_1"
128.72;2.0;"Rider3";106798.0;9/9/12 8:17 AM;588.0;"cluster_0"
158.5;3.0;"Rider3";13092.0;8/28/11 7:31 AM;589.0;"cluster_1"
129.73;2.0;"Rider3";14446.0;7/20/13 7:41 AM;590.0;"cluster_0"
138.1;2.0;"Rider3";7131.0;9/10/14 3:33 PM;591.0;"cluster_0"
122.44;2.0;"Rider3";13046.0;2/18/13 10:03 AM;592.0;"cluster_0"
134.68;2.0;"Rider3";11352.0;5/11/12 12:17 PM;593.0;"cluster_0"
124.25;2.0;"Rider3";13710.0;4/26/14 8:42 AM;594.0;"cluster_0"
135.36;2.0;"Rider3";37798.0;7/7/11 7:11 AM;595.0;"cluster_0"
133.74;2.0;"Rider3";8266.0;8/7/12 9:23 AM;596.0;"cluster_0"
128.41;2.0;"Rider3";7834.0;6/27/12 2:00 PM;597.0;"cluster_0"
129.12;2.0;"Rider3";13280.0;7/23/11 9:30 AM;598.0;"cluster_0"
127.5;2.0;"Rider3";7051.0;4/5/12 2:06 PM;599.0;"cluster_0"
136.7;2.0;"Rider3";8799.0;9/24/14 11:53 AM;600.0;"cluster_0"
123.0;2.0;"Rider3";14920.0;7/31/13 7:40 AM;601.0;"cluster_0"
138.76;2.0;"Rider3";9070.0;8/15/13 9:14 AM;602.0;"cluster_0"
101.15;1.0;"Rider3";4704.0;3/22/12 3:17 PM;603.0;"cluster_2"
135.36;2.0;"Rider3";9636.0;4/8/12 9:25 AM;604.0;"cluster_0"
127.84;2.0;"Rider3";6962.0;3/14/14 10:29 AM;605.0;"cluster_0"
131.38;2.0;"Rider3";6731.0;5/18/12 10:17 AM;606.0;"cluster_0"
123.31;2.0;"Rider3";15357.0;5/1/13 8:14 AM;607.0;"cluster_0"
130.55;2.0;"Rider3";9219.0;5/19/14 12:47 PM;608.0;"cluster_0"
129.25;2.0;"Rider3";7523.0;4/25/13 3:07 PM;609.0;"cluster_0"
131.08;2.0;"Rider3";4898.0;3/12/13 3:04 PM;610.0;"cluster_0"
124.18;2.0;"Rider3";7065.0;1/30/13 1:49 PM;611.0;"cluster_0"
137.45;2.0;"Rider3";8780.0;8/13/11 7:57 AM;612.0;"cluster_0"
133.35;2.0;"Rider3";7249.0;5/4/14 2:02 PM;613.0;"cluster_0"
119.4;2.0;"Rider3";14943.0;3/2/14 10:00 AM;614.0;"cluster_0"
126.45;2.0;"Rider3";6434.0;1/8/13 3:04 PM;615.0;"cluster_0"
134.23;2.0;"Rider3";7429.0;6/14/12 6:52 AM;616.0;"cluster_0"
133.99;2.0;"Rider3";11293.0;3/8/14 8:15 AM;617.0;"cluster_0"
154.7;3.0;"Rider3";248.0;7/13/12 4:32 PM;618.0;"cluster_1"
132.45;2.0;"Rider3";15542.0;1/26/13 11:01 AM;619.0;"cluster_0"
127.02;2.0;"Rider3";9835.0;12/23/12 9:25 AM;620.0;"cluster_0"
132.61;2.0;"Rider3";7020.0;8/9/12 9:24 AM;621.0;"cluster_0"
125.58;2.0;"Rider3";2575.0;6/10/14 3:27 PM;622.0;"cluster_0"
131.91;2.0;"Rider3";10312.0;8/17/13 7:44 AM;623.0;"cluster_0"
145.99;3.0;"Rider3";4117.0;2/1/15 9:14 AM;624.0;"cluster_1"
131.47;2.0;"Rider3";180428.0;9/4/13 1:20 PM;625.0;"cluster_0"
71.11;1.0;"Rider3";3791977.0;11/7/13 2:04 PM;626.0;"cluster_2"
123.41;2.0;"Rider3";9404.0;2/17/12 1:36 PM;627.0;"cluster_0"
139.41;2.0;"Rider3";3980.0;8/27/11 6:51 AM;628.0;"cluster_0"
85.84;1.0;"Rider3";6116.0;3/21/13 1:40 PM;629.0;"cluster_2"
134.58;2.0;"Rider3";6866.0;7/6/14 7:39 AM;630.0;"cluster_0"
131.31;2.0;"Rider3";6320.0;5/14/14 2:07 PM;631.0;"cluster_0"
105.26;1.0;"Rider3";99356.0;9/13/12 2:32 PM;632.0;"cluster_2"
124.33;2.0;"Rider3";11102.0;1/1/13 11:12 AM;633.0;"cluster_0"
146.07;3.0;"Rider3";5744.0;9/9/14 11:11 AM;634.0;"cluster_1"
